id,record_key,timestamp,from_bank,from_account,from_country,to_bank,to_account,to_country,amount_received,receiving_currency,amount_paid,payment_currency,payment_format,is_laundering,predicted_alert,model_score,is_dashboard_sample
28281319,2022/09/15 16:07|0294248|82283A9D0|0095518|82315E330|12326.84|UK Pound,2022-09-15 16:07:00,Bank 294248,82283A9D0,DE,Bank 95518,82315E330,HK,12326.84,UK Pound,12326.84,UK Pound,Cash,f,f,0.3756,t
28281606,2022/09/20 08:07|0255849|8159AB420|002|807F35790|137363.01|Yuan,2022-09-20 08:07:00,Bank 255849,8159AB420,NL,India Bank #46,807F35790,GB,137363.01,CNY,137363.01,CNY,ACH,t,t,0.8542,t
28287913,2022/09/15 16:10|00181275|8427F1780|01180412|843047270|4285.31|Shekel,2022-09-15 16:10:00,Bank 181275,8427F1780,SG,Bank 1180412,843047270,US,4285.31,Shekel,4285.31,Shekel,Cheque,f,t,0.7052,t
28288417,2022/09/15 16:00|00181837|844CFBE70|00184844|845001720|6426.45|Shekel,2022-09-15 16:00:00,Bank 181837,844CFBE70,DE,Bank 184844,845001720,GB,6426.45,Shekel,6426.45,Shekel,Cheque,f,f,0.1341,t
28293543,2022/09/15 16:54|02310|808F44620|0212353|80AE57240|2889.37|US Dollar,2022-09-15 16:54:00,Bank 2310,808F44620,NL,Bank 212353,80AE57240,US,2889.37,USD,2889.37,USD,Cash,f,f,0.059,t
28300825,2022/09/15 16:58|006109|80969B5F0|0131429|83659A470|353.39|US Dollar,2022-09-15 16:58:00,Bank 6109,80969B5F0,HK,Bank 131429,83659A470,DE,353.39,USD,353.39,USD,Cheque,f,f,0.3161,t
28304471,2022/09/15 16:47|01134339|845F96320|0126831|84F37F3D0|498.13|US Dollar,2022-09-15 16:47:00,Bank 1134339,845F96320,DE,Bank 126831,84F37F3D0,CH,498.13,USD,498.13,USD,Cheque,f,f,0.2383,t
28312708,2022/09/15 16:32|0131750|8229F9140|0071046|84354CF40|3299.18|Euro,2022-09-15 16:32:00,Bank 131750,8229F9140,CH,Bank 71046,84354CF40,NL,3299.18,EUR,3299.18,EUR,Credit Card,f,t,0.6269,t
28318701,2022/09/15 16:56|0165540|819FA50D0|0268104|82F7BE9C0|22404366.50|Rupee,2022-09-15 16:56:00,Bank 165540,819FA50D0,SG,Bank 268104,82F7BE9C0,CH,22404366.5,INR,22404366.5,INR,Cash,f,t,0.7688,t
28319058,2022/09/15 16:32|0072230|81BCFCEE0|0172128|81C257520|33448.92|Ruble,2022-09-15 16:32:00,Bank 72230,81BCFCEE0,US,Bank 172128,81C257520,GB,33448.92,RUB,33448.92,RUB,Credit Card,f,f,0.0701,t
28320238,2022/09/15 16:50|027|821FC5B00|0295764|8233F8A70|188.71|UK Pound,2022-09-15 16:50:00,China Bank #49,821FC5B00,AE,Bank 295764,8233F8A70,NL,188.71,UK Pound,188.71,UK Pound,Cheque,f,f,0.3482,t
28326674,2022/09/15 16:47|01180412|8424B19E0|0119|842CBD0F0|49749.19|Shekel,2022-09-15 16:47:00,Bank 1180412,8424B19E0,US,Bank 119,842CBD0F0,NL,49749.19,Shekel,49749.19,Shekel,Credit Card,f,f,0.2513,t
28336303,2022/09/15 17:27|0224393|80CDD3390|0277591|822E6BBA0|251.93|US Dollar,2022-09-15 17:27:00,Bank 224393,80CDD3390,SG,Bank 277591,822E6BBA0,HK,251.93,USD,251.93,USD,Credit Card,f,f,0.0479,t
28336441,2022/09/18 11:14|000|800F6A9D0|001|800AC03D0|11414.94|Euro,2022-09-18 11:14:00,Italy Bank #18,800F6A9D0,SG,First Bank of Portland,800AC03D0,NL,11414.94,EUR,11414.94,EUR,ACH,t,t,0.934,t
28338018,2022/09/15 17:24|0164686|81C76F0A0|017559|82D0B5A50|5.09|US Dollar,2022-09-15 17:24:00,Saudi Arabia Bank #35,81C76F0A0,NL,Bank 17559,82D0B5A50,CH,5.09,USD,5.09,USD,Credit Card,f,f,0.2426,t
28345935,2022/09/15 17:25|021217|80113D190|0224028|808DBA3A0|718.47|Euro,2022-09-15 17:25:00,Bank 21217,80113D190,AE,Bank 224028,808DBA3A0,HK,718.47,EUR,718.47,EUR,Cash,f,f,0.2838,t
28352928,2022/09/15 17:20|070|1004286A8|02111831|851DCFC30|853.91|Euro,2022-09-15 17:20:00,Willows Thrift,1004286A8,CH,Bank 2111831,851DCFC30,NL,853.91,EUR,853.91,EUR,Cheque,f,f,0.1818,t
28355069,2022/09/15 17:22|0149445|81BA09510|02119009|8324CFC00|23744.05|Yuan,2022-09-15 17:22:00,Bank 149445,81BA09510,HK,Bank 2119009,8324CFC00,DE,23744.05,CNY,23744.05,CNY,Cheque,f,f,0.3385,t
28365570,2022/09/15 17:07|02167325|83FF3F3B0|02168955|8406CBB90|2415.30|Swiss Franc,2022-09-15 17:07:00,Bank 2167325,83FF3F3B0,SG,Bank 2168955,8406CBB90,US,2415.3,CHF,2415.3,CHF,Cheque,f,f,0.2521,t
28389223,2022/09/15 17:50|0261901|82E552D30|0026064|82E5111D0|3474.32|Euro,2022-09-15 17:50:00,Bank 261901,82E552D30,AE,Bank 26064,82E5111D0,DE,3474.32,EUR,3474.32,EUR,ACH,f,f,0.1719,t
28396924,2022/09/15 17:39|070|100428780|0162189|81978FD50|191062.59|Rupee,2022-09-15 17:39:00,Willows Thrift,100428780,CH,Bank 162189,81978FD50,CH,191062.59,INR,191062.59,INR,Credit Card,f,f,0.088,t
28400410,2022/09/15 17:53|01108650|828DDBC40|00113368|82BE5E450|963.35|Canadian Dollar,2022-09-15 17:53:00,Bank 1108650,828DDBC40,AE,Bank 113368,82BE5E450,US,963.35,CAD,963.35,CAD,Credit Card,f,f,0.1065,t
28405856,2022/09/15 17:55|01180640|8425FDBD0|01203|844F236C0|612.84|Shekel,2022-09-15 17:55:00,Bank 1180640,8425FDBD0,DE,Bank 1203,844F236C0,CH,612.84,Shekel,612.84,Shekel,Credit Card,f,f,0.1808,t
28411155,2022/09/15 18:16|02954|8015463D0|0227981|80C859B40|5280.83|US Dollar,2022-09-15 18:16:00,Bank 2954,8015463D0,DE,Bank 227981,80C859B40,AE,5280.83,USD,5280.83,USD,ACH,f,f,0.1907,t
28411341,2022/09/15 18:10|025994|80D98DE10|027453|80D9A88D0|96.96|US Dollar,2022-09-15 18:10:00,Bank 25994,80D98DE10,US,Bank 27453,80D9A88D0,HK,96.96,USD,96.96,USD,ACH,t,t,0.8312,t
28414705,2022/09/15 18:25|001046|800F93480|0092010|821D6D9C0|0.15|US Dollar,2022-09-15 18:25:00,Bank 1046,800F93480,AE,Bank 92010,821D6D9C0,GB,0.15,USD,0.15,USD,ACH,f,f,0.1929,t
28415386,2022/09/15 18:21|0127219|81DF562F0|0133473|825323B40|112.34|US Dollar,2022-09-15 18:21:00,Bank 127219,81DF562F0,DE,Bank 133473,825323B40,HK,112.34,USD,112.34,USD,Cheque,f,t,0.7294,t
28418433,2022/09/15 18:01|0219086|82BDEF940|0024259|83978BFC0|449.20|US Dollar,2022-09-15 18:01:00,Bank 219086,82BDEF940,NL,Bank 24259,83978BFC0,HK,449.2,USD,449.2,USD,Credit Card,f,f,0.0613,t
28432993,2022/09/15 18:13|0216324|80DBD92A0|0239461|827C88F20|90.25|Yuan,2022-09-15 18:13:00,Bank 216324,80DBD92A0,CH,Bank 239461,827C88F20,AE,90.25,CNY,90.25,CNY,Cash,f,f,0.1717,t
28433302,2022/09/15 18:26|0048976|82EEEBB30|0149445|834F7F500|704.75|Yuan,2022-09-15 18:26:00,Bank 48976,82EEEBB30,NL,Bank 149445,834F7F500,HK,704.75,CNY,704.75,CNY,Wire,f,f,0.1114,t
28436166,2022/09/16 15:51|0282|81B272210|0172156|81BF8B070|799783.96|Ruble,2022-09-16 15:51:00,Bank 282,81B272210,NL,Bank 172156,81BF8B070,HK,799783.96,RUB,799783.96,RUB,ACH,t,t,0.8182,t
28436435,2022/09/15 18:25|0260969|81A766D90|0077468|81DA47590|6637.16|Ruble,2022-09-15 18:25:00,Bank 260969,81A766D90,GB,Bank 77468,81DA47590,CH,6637.16,RUB,6637.16,RUB,Credit Card,f,t,0.7433,t
28437679,2022/09/17 17:43|0025837|80E2E3060|0143079|81274B3C0|7335.08|US Dollar,2022-09-17 17:43:00,Bank 25837,80E2E3060,HK,Bank 143079,81274B3C0,GB,7335.08,USD,7335.08,USD,ACH,t,t,0.911,t
28439061,2022/09/15 18:19|027|827D57F60|02108916|82B1459D0|443.59|Canadian Dollar,2022-09-15 18:19:00,China Bank #49,827D57F60,AE,Bank 2108916,82B1459D0,DE,443.59,CAD,443.59,CAD,Cheque,f,f,0.1076,t
28441620,2022/09/15 18:00|01141320|836359CC0|00149010|835D139D0|3838.73|Mexican Peso,2022-09-15 18:00:00,Bank 1141320,836359CC0,CH,Bank 149010,835D139D0,GB,3838.73,MXN,3838.73,MXN,ACH,f,f,0.1199,t
28445779,2022/09/15 18:19|0212|8000F4F80|02204200|84A985880|5251.30|Saudi Riyal,2022-09-15 18:19:00,Australia Bank #0,8000F4F80,US,Bank 2204200,84A985880,DE,5251.3,SAR,5251.3,SAR,Cash,f,t,0.6911,t
28448946,2022/09/15 18:44|0110912|80552CBD0|003761|8077B48D0|1300.53|US Dollar,2022-09-15 18:44:00,Bank 110912,80552CBD0,SG,Italy Bank #266,8077B48D0,HK,1300.53,USD,1300.53,USD,Cash,f,f,0.326,t
28455961,2022/09/15 18:45|0215070|825C26BB0|02111828|830537FF0|27916.66|US Dollar,2022-09-15 18:45:00,Bank 215070,825C26BB0,CH,Bank 2111828,830537FF0,HK,27916.66,USD,27916.66,USD,Credit Card,f,f,0.3726,t
28475057,2022/09/15 18:41|0264297|817C38870|0164441|817C38030|104025.55|Rupee,2022-09-15 18:41:00,Bank 264297,817C38870,NL,Bank 164441,817C38030,CH,104025.55,INR,104025.55,INR,ACH,f,f,0.2512,t
28483152,2022/09/15 18:59|070|100428978|01173543|8413F6CF0|252.68|Swiss Franc,2022-09-15 18:59:00,Willows Thrift,100428978,CH,Bank 1173543,8413F6CF0,DE,252.68,CHF,252.68,CHF,Credit Card,f,f,0.063,t
28503220,2022/09/15 19:22|011315|8048708C0|011315|8097E3160|12.36|Euro,2022-09-15 19:22:00,Bank 11315,8048708C0,HK,Bank 11315,8097E3160,HK,12.36,EUR,12.36,EUR,ACH,f,f,0.2252,t
28504365,2022/09/15 19:07|070|1004286A8|0015011|810568570|47.37|Euro,2022-09-15 19:07:00,Willows Thrift,1004286A8,CH,Bank 15011,810568570,SG,47.37,EUR,47.37,EUR,Credit Card,f,f,0.2468,t
28508180,2022/09/15 19:12|012869|80687E960|0172738|83CF46D00|21506.62|Euro,2022-09-15 19:12:00,Bank 12869,80687E960,GB,Bank 172738,83CF46D00,CH,21506.62,EUR,21506.62,EUR,Cheque,f,f,0.3977,t
28515251,2022/09/15 19:21|0171918|81C696F60|0179863|81D7D9000|1561588.77|Ruble,2022-09-15 19:21:00,Bank 171918,81C696F60,DE,Bank 179863,81D7D9000,DE,1561588.77,RUB,1561588.77,RUB,Credit Card,f,f,0.3058,t
28516150,2022/09/15 19:12|0194968|8230E11C0|0295228|823162F40|744.94|UK Pound,2022-09-15 19:12:00,Bank 194968,8230E11C0,CH,Bank 295228,823162F40,HK,744.94,UK Pound,744.94,UK Pound,Cheque,f,f,0.3469,t
28527941,2022/09/15 19:53|004744|803C99FA0|0115541|8094867C0|609.42|US Dollar,2022-09-15 19:53:00,Bank 4744,803C99FA0,AE,Bank 115541,8094867C0,US,609.42,USD,609.42,USD,Cheque,f,f,0.3104,t
28532651,2022/09/19 04:15|024329|8030D9760|01924|8006D81F0|9800.70|US Dollar,2022-09-19 04:15:00,Bank 24329,8030D9760,SG,Bank 1924,8006D81F0,CH,9800.7,USD,9800.7,USD,ACH,t,t,0.9611,t
28534793,2022/09/15 19:33|0229215|810674570|0110059|8320983D0|1613.26|US Dollar,2022-09-15 19:33:00,Bank 229215,810674570,AE,Bank 110059,8320983D0,NL,1613.26,USD,1613.26,USD,Credit Card,f,f,0.0916,t
28545054,2022/09/15 19:55|025485|8038AEA90|0032628|823C9B940|166.59|Euro,2022-09-15 19:55:00,Bank 25485,8038AEA90,US,Italy Bank #5498,823C9B940,CH,166.59,EUR,166.59,EUR,Cheque,f,f,0.2304,t
28549124,2022/09/15 19:36|070|1004286F0|0019337|80AD042D0|788020.74|Yuan,2022-09-15 19:36:00,Willows Thrift,1004286F0,CH,Bank 19337,80AD042D0,GB,788020.74,CNY,788020.74,CNY,Cash,f,f,0.3968,t
28567651,2022/09/15 20:05|008882|803438E30|004744|80B9FE3A0|2006.09|US Dollar,2022-09-15 20:05:00,Bank 8882,803438E30,HK,Bank 4744,80B9FE3A0,AE,2006.09,USD,2006.09,USD,Credit Card,f,f,0.2755,t
28569898,2022/09/15 20:12|0034458|810AAAE60|0021138|819A00250|0.29|US Dollar,2022-09-15 20:12:00,First Bank of the South,810AAAE60,CH,Bank 21138,819A00250,GB,0.29,USD,0.29,USD,Cheque,f,f,0.2656,t
28570302,2022/09/15 20:24|0231452|8184CDF20|0233990|81B45C940|70.96|US Dollar,2022-09-15 20:24:00,Bank 231452,8184CDF20,CH,Bank 233990,81B45C940,CH,70.96,USD,70.96,USD,Cheque,f,f,0.2366,t
28571734,2022/09/15 20:22|0258718|819F5EBC0|0029556|8236AA5D0|4964.46|US Dollar,2022-09-15 20:22:00,Bank 258718,819F5EBC0,NL,Bank 29556,8236AA5D0,CH,4964.46,USD,4964.46,USD,Cheque,f,f,0.1186,t
28586255,2022/09/15 20:12|012425|8092345F0|0144570|839C926A0|472.33|Euro,2022-09-15 20:12:00,Bank 12425,8092345F0,NL,Bank 144570,839C926A0,DE,472.33,EUR,472.33,EUR,Cheque,f,f,0.1755,t
28586531,2022/09/15 20:10|007537|824361440|0171369|83CF0FDA0|4714.04|Euro,2022-09-15 20:10:00,Bank 7537,824361440,NL,Bank 171369,83CF0FDA0,CH,4714.04,EUR,4714.04,EUR,ACH,f,f,0.3695,t
28588798,2022/09/15 20:16|0025837|80D512200|0019795|80DB9E4D0|27303.70|Yuan,2022-09-15 20:16:00,Bank 25837,80D512200,HK,Bank 19795,80DB9E4D0,SG,27303.7,CNY,27303.7,CNY,Cash,f,f,0.1595,t
28591078,2022/09/15 20:04|013|800092830|0018140|80DE33690|631732.58|Yen,2022-09-15 20:04:00,Mexico Bank #10,800092830,SG,Bank 18140,80DE33690,US,631732.58,JPY,631732.58,JPY,Credit Card,f,f,0.177,t
28592033,2022/09/15 20:11|0252201|813542240|0154843|81A5447D0|133672.43|Yen,2022-09-15 20:11:00,Bank 252201,813542240,DE,Bank 154843,81A5447D0,GB,133672.43,JPY,133672.43,JPY,Credit Card,f,t,0.7519,t
28593827,2022/09/15 20:07|0072043|81D66F570|0277416|81DDEEBF0|9802082.13|Ruble,2022-09-15 20:07:00,Bank 72043,81D66F570,AE,Bank 277416,81DDEEBF0,AE,9802082.13,RUB,9802082.13,RUB,Cash,f,f,0.3298,t
28594560,2022/09/15 20:10|0293947|822C0EEC0|0094047|822C85B90|38732.62|UK Pound,2022-09-15 20:10:00,Bank 293947,822C0EEC0,AE,Bank 94047,822C85B90,GB,38732.62,UK Pound,38732.62,UK Pound,ACH,f,f,0.249,t
28600641,2022/09/15 20:24|01171622|83F478970|01170512|83F99ACB0|19.09|Swiss Franc,2022-09-15 20:24:00,Bank 1171622,83F478970,CH,Bank 1170512,83F99ACB0,SG,19.09,CHF,19.09,CHF,Credit Card,f,f,0.1657,t
28604719,2022/09/15 20:40|00214|800A34800|000|8016BED80|37.30|US Dollar,2022-09-15 20:40:00,Brazil Bank #17,800A34800,US,Italy Bank #18,8016BED80,SG,37.3,USD,37.3,USD,Credit Card,f,f,0.1358,t
28606414,2022/09/15 20:31|01831|80179C8A0|0016792|808365510|326.17|US Dollar,2022-09-15 20:31:00,Bank 1831,80179C8A0,DE,Bank 16792,808365510,GB,326.17,USD,326.17,USD,Cheque,f,f,0.1362,t
28608912,2022/09/15 20:44|001488|800FAEB50|0256525|817F307A0|74.88|US Dollar,2022-09-15 20:44:00,Bank 1488,800FAEB50,GB,Bank 256525,817F307A0,AE,74.88,USD,74.88,USD,Cheque,f,f,0.1775,t
28641129,2022/09/15 20:56|02183005|84446E610|01189755|846120E20|44559.53|Shekel,2022-09-15 20:56:00,Bank 2183005,84446E610,SG,Bank 1189755,846120E20,GB,44559.53,Shekel,44559.53,Shekel,Cheque,f,t,0.8016,t
28642230,2022/09/15 20:57|01200819|84A1817A0|02205847|84B2B5D80|243.50|Saudi Riyal,2022-09-15 20:57:00,Bank 1200819,84A1817A0,SG,Bank 2205847,84B2B5D80,GB,243.5,SAR,243.5,SAR,Cheque,f,f,0.1407,t
28671651,2022/09/15 21:20|028|81A309170|0275107|81B79FDB0|228353.92|Ruble,2022-09-15 21:20:00,Bank 28,81A309170,HK,Bank 275107,81B79FDB0,DE,228353.92,RUB,228353.92,RUB,Cash,f,t,0.7437,t
28672458,2022/09/15 21:00|0215275|80DE0AA50|0075143|81FDABEC0|76929.01|Ruble,2022-09-15 21:00:00,Bank 215275,80DE0AA50,US,Bank 75143,81FDABEC0,CH,76929.01,RUB,76929.01,RUB,Credit Card,f,f,0.2906,t
28676304,2022/09/15 21:04|070|1004288A0|02130816|8334A8280|15.60|Australian Dollar,2022-09-15 21:04:00,Willows Thrift,1004288A0,CH,Bank 2130816,8334A8280,AE,15.6,AUD,15.6,AUD,Credit Card,f,t,0.682,t
28676314,2022/09/15 21:03|00130999|8312A0980|02128873|833538460|10104.64|Australian Dollar,2022-09-15 21:03:00,Bank 130999,8312A0980,SG,Bank 2128873,833538460,US,10104.64,AUD,10104.64,AUD,Credit Card,f,t,0.6092,t
28677269,2022/09/15 21:00|02148250|837310D60|01148689|83882C0B0|19431.23|Mexican Peso,2022-09-15 21:00:00,Bank 2148250,837310D60,NL,Bank 1148689,83882C0B0,GB,19431.23,MXN,19431.23,MXN,Cheque,f,f,0.2029,t
28682810,2022/09/15 21:55|000|8012138B0|01208|8015CBDF0|1214.36|US Dollar,2022-09-15 21:55:00,Italy Bank #18,8012138B0,SG,Bank 1208,8015CBDF0,SG,1214.36,USD,1214.36,USD,ACH,f,f,0.3731,t
28693019,2022/09/15 21:36|0218608|8092C4880|02137985|83BA71320|1298.97|US Dollar,2022-09-15 21:36:00,Bank 218608,8092C4880,NL,Bank 2137985,83BA71320,DE,1298.97,USD,1298.97,USD,Cheque,f,f,0.2698,t
28698079,2022/09/15 21:32|001|80172B0A0|0219342|8071ADB30|33634.94|Euro,2022-09-15 21:32:00,First Bank of Portland,80172B0A0,NL,Bank 219342,8071ADB30,NL,33634.94,EUR,33634.94,EUR,Cash,f,f,0.2764,t
28699742,2022/09/15 21:56|022054|807DE2030|0214096|8107D52D0|1502.68|Euro,2022-09-15 21:56:00,Bank 22054,807DE2030,NL,Bank 214096,8107D52D0,AE,1502.68,EUR,1502.68,EUR,ACH,f,f,0.3554,t
28707291,2022/09/15 21:46|0029652|80CA1DA00|012|8237B53F0|1244.65|Yuan,2022-09-15 21:46:00,Bank 29652,80CA1DA00,DE,National Bank of Columbus,8237B53F0,DE,1244.65,CNY,1244.65,CNY,Cheque,f,f,0.2189,t
28711867,2022/09/15 21:32|070|100428810|0195899|8246134F0|1942.67|UK Pound,2022-09-15 21:32:00,Willows Thrift,100428810,CH,Bank 195899,8246134F0,SG,1942.67,UK Pound,1942.67,UK Pound,Cheque,f,f,0.1359,t
28721758,2022/09/15 22:03|021418|801A2ADE0|023128|801EB12D0|159.02|US Dollar,2022-09-15 22:03:00,Bank 21418,801A2ADE0,AE,Bank 23128,801EB12D0,NL,159.02,USD,159.02,USD,Cash,f,f,0.178,t
28722269,2022/09/15 22:24|011081|8007CDD40|028219|803A99060|8959.21|US Dollar,2022-09-15 22:24:00,Bank 11081,8007CDD40,CH,Bank 28219,803A99060,AE,8959.21,USD,8959.21,USD,ACH,f,f,0.2794,t
28723973,2022/09/15 22:28|029817|80A672FF0|0029598|80C61FDB0|479.65|US Dollar,2022-09-15 22:28:00,Bank 29817,80A672FF0,HK,Bank 29598,80C61FDB0,CH,479.65,USD,479.65,USD,Cheque,f,f,0.1587,t
28741352,2022/09/15 22:19|0233482|81ABB4AC0|0191029|830B168A0|162.86|Euro,2022-09-15 22:19:00,Bank 233482,81ABB4AC0,US,Bank 191029,830B168A0,US,162.86,EUR,162.86,EUR,Credit Card,f,f,0.0477,t
28748051,2022/09/15 22:13|025|816321D70|0160480|8165D7150|29937.41|Rupee,2022-09-15 22:13:00,India Bank #2,816321D70,DE,Bank 160480,8165D7150,US,29937.41,INR,29937.41,INR,Cheque,f,f,0.2358,t
28758072,2022/09/15 22:15|00186293|845857FB0|01187494|847BEF9E0|367.79|Shekel,2022-09-15 22:15:00,Bank 186293,845857FB0,SG,Bank 1187494,847BEF9E0,GB,367.79,Shekel,367.79,Shekel,Cheque,f,f,0.3172,t
28761543,2022/09/15 22:43|003902|8055877E0|0119211|8073A9F60|103.71|US Dollar,2022-09-15 22:43:00,Germany Bank #456,8055877E0,DE,Bank 119211,8073A9F60,AE,103.71,USD,103.71,USD,Cash,f,f,0.3386,t
28764099,2022/09/15 22:58|070|100428660|0260391|816AFE4F0|224.27|US Dollar,2022-09-15 22:58:00,Willows Thrift,100428660,CH,Bank 260391,816AFE4F0,GB,224.27,USD,224.27,USD,Cheque,f,f,0.1307,t
28767774,2022/09/15 22:53|004011|8031C66D0|0263497|82B25C4F0|704.74|US Dollar,2022-09-15 22:53:00,Bank 4011,8031C66D0,NL,Bank 263497,82B25C4F0,DE,704.74,USD,704.74,USD,Cheque,f,f,0.0906,t
28771190,2022/09/15 22:57|007061|8401EC050|0230242|840C79470|861.71|US Dollar,2022-09-15 22:57:00,Bank 7061,8401EC050,CH,Bank 230242,840C79470,NL,861.71,USD,861.71,USD,Cash,f,f,0.2038,t
28778067,2022/09/15 22:57|0110146|805B4DC60|0027667|81AD6D360|17.04|Euro,2022-09-15 22:57:00,Bank 110146,805B4DC60,NL,Bank 27667,81AD6D360,US,17.04,EUR,17.04,EUR,ACH,f,f,0.0865,t
28782872,2022/09/15 22:58|02116589|830D4D3D0|01199322|851149960|181.70|Euro,2022-09-15 22:58:00,Bank 2116589,830D4D3D0,GB,Bank 1199322,851149960,HK,181.7,EUR,181.7,EUR,Cheque,f,f,0.3175,t
28789551,2022/09/15 22:53|0099883|824DFE240|0198616|82543B0E0|3754.19|UK Pound,2022-09-15 22:53:00,Bank 99883,824DFE240,CH,Bank 198616,82543B0E0,NL,3754.19,UK Pound,3754.19,UK Pound,Cheque,f,f,0.3437,t
28789602,2022/09/15 22:36|0293268|8226D2530|0295233|8256373D0|285362.82|UK Pound,2022-09-15 22:36:00,Bank 293268,8226D2530,SG,Bank 295233,8256373D0,NL,285362.82,UK Pound,285362.82,UK Pound,Cash,f,f,0.0972,t
28801224,2022/09/15 23:21|00741|80054A520|012582|80B981090|4337.68|US Dollar,2022-09-15 23:21:00,Bank 741,80054A520,AE,Bank 12582,80B981090,AE,4337.68,USD,4337.68,USD,Cheque,f,t,0.7634,t
28802989,2022/09/15 23:16|070|100428660|0215945|8174BD5F0|1776.82|US Dollar,2022-09-15 23:16:00,Willows Thrift,100428660,CH,Bank 215945,8174BD5F0,AE,1776.82,USD,1776.82,USD,Cheque,f,f,0.2536,t
28816842,2022/09/15 23:11|0217504|80B685BC0|0175235|81C184EF0|120.94|Euro,2022-09-15 23:11:00,Bank 217504,80B685BC0,CH,Bank 175235,81C184EF0,DE,120.94,EUR,120.94,EUR,Credit Card,f,f,0.2001,t
28818642,2022/09/15 23:02|014|8001F4120|001442|830D197D0|407.51|Euro,2022-09-15 23:02:00,Slovakia Bank #4,8001F4120,HK,Bank 1442,830D197D0,US,407.51,EUR,407.51,EUR,Cheque,f,f,0.2445,t
28824198,2022/09/15 23:21|0243737|847CD8CA0|02146588|84DE811F0|4116.07|Yuan,2022-09-15 23:21:00,Bank 243737,847CD8CA0,GB,Bank 2146588,84DE811F0,GB,4116.07,CNY,4116.07,CNY,Cheque,f,f,0.2097,t
28839238,2022/09/15 23:52|070|100428660|0210029|8078047F0|1513.64|US Dollar,2022-09-15 23:52:00,Willows Thrift,100428660,CH,Bank 210029,8078047F0,DE,1513.64,USD,1513.64,USD,Credit Card,f,f,0.2459,t
28843231,2022/09/15 23:41|0250555|81AAFF730|0011316|81E1C1DA0|24260.24|US Dollar,2022-09-15 23:41:00,Bank 250555,81AAFF730,US,Bank 11316,81E1C1DA0,US,24260.24,USD,24260.24,USD,Cheque,f,f,0.3509,t
28844226,2022/09/15 23:38|025961|817942720|024689|823A00400|298.81|US Dollar,2022-09-15 23:38:00,Bank 25961,817942720,SG,Bank 24689,823A00400,NL,298.81,USD,298.81,USD,Cheque,f,f,0.2873,t
28849140,2022/09/15 23:54|0213639|8105FE830|02174038|8415D88A0|11.72|US Dollar,2022-09-15 23:54:00,Bank 213639,8105FE830,DE,Bank 2174038,8415D88A0,DE,11.72,USD,11.72,USD,Cash,f,f,0.1805,t
28853920,2022/09/15 23:32|0221765|808167780|00369|80A083880|122.20|Euro,2022-09-15 23:32:00,Bank 221765,808167780,US,Bank 369,80A083880,NL,122.2,EUR,122.2,EUR,Credit Card,f,f,0.1664,t
28854076,2022/09/15 23:41|00357|80101B4E0|0021976|80A9497A0|378.53|Euro,2022-09-15 23:41:00,Bank 357,80101B4E0,US,Bank 21976,80A9497A0,CH,378.53,EUR,378.53,EUR,ACH,f,f,0.2966,t
28876966,2022/09/16 00:11|011|800426980|01601|800B912A0|583.94|US Dollar,2022-09-16 00:11:00,Savings Bank of Madison,800426980,US,Bank 1601,800B912A0,NL,583.94,USD,583.94,USD,Credit Card,f,f,0.3471,t
28881331,2022/09/16 00:18|007818|803FADE80|005610|8063CA920|8349.13|US Dollar,2022-09-16 00:18:00,Bank 7818,803FADE80,SG,Bank 5610,8063CA920,US,8349.13,USD,8349.13,USD,Cheque,f,f,0.0916,t
28886657,2022/09/16 00:06|025932|810ADEFC0|0046529|8356BF490|14.34|US Dollar,2022-09-16 00:06:00,Bank 25932,810ADEFC0,DE,Bank 46529,8356BF490,NL,14.34,USD,14.34,USD,Credit Card,f,f,0.2462,t
28887813,2022/09/16 00:21|0034458|8134AAF60|0214853|82F061010|89.92|US Dollar,2022-09-16 00:21:00,First Bank of the South,8134AAF60,CH,Bank 214853,82F061010,US,89.92,USD,89.92,USD,Credit Card,f,f,0.0905,t
28889047,2022/09/16 00:09|029977|80B07D0B0|0212490|81607ECE0|19286.61|US Dollar,2022-09-16 00:09:00,Bank 29977,80B07D0B0,AE,Bank 212490,81607ECE0,CH,19286.61,USD,19286.61,USD,Credit Card,f,f,0.3954,t
28897118,2022/09/16 00:20|0215784|80C3F9A60|0074511|8243EF710|80.52|US Dollar,2022-09-16 00:20:00,Bank 215784,80C3F9A60,AE,Bank 74511,8243EF710,AE,80.52,USD,80.52,USD,Cheque,f,f,0.2996,t
28901289,2022/09/16 00:15|0148333|82C42BF40|012696|8038D28F0|1654.38|US Dollar,2022-09-16 00:15:00,Bank 148333,82C42BF40,CH,Bank 12696,8038D28F0,US,1654.38,USD,1654.38,USD,Credit Card,f,f,0.2001,t
28902192,2022/09/16 00:00|028219|803EDE8C0|0134966|82E18C2B0|15316.78|US Dollar,2022-09-16 00:00:00,Bank 28219,803EDE8C0,AE,Bank 134966,82E18C2B0,CH,15316.78,USD,15316.78,USD,Cheque,f,f,0.1417,t
28904066,2022/09/16 00:23|025932|8034F66B0|02100010|831D97550|64.85|US Dollar,2022-09-16 00:23:00,Bank 25932,8034F66B0,DE,Bank 2100010,831D97550,NL,64.85,USD,64.85,USD,Credit Card,f,t,0.6289,t
